Bathroom,Bedroom2,Car,CouncilArea,CurrentMonth,CurrentYear,Distance,Landsize,Lattitude,Longtitude,Method,Postcode,Price,Propertycount,Regionname,Rooms,SellerG,Suburb,Type
2.0,4.0,1.0,6,9,2016,7.8,381.0,-37.7337,144.9548,3,3058.0,1000000.0,11204.0,3,4,235,83,0
2.0,3.0,2.0,6,9,2016,7.8,0.0,-37.7372,144.9764,0,3058.0,590000.0,11204.0,3,3,40,83,1
1.0,3.0,1.0,6,9,2016,7.8,404.0,-37.7504,144.9537,1,3058.0,1030000.0,11204.0,3,3,75,83,0
3.0,4.0,1.0,6,3,2017,7.8,420.0,-37.7501,144.96200000000002,1,3058.0,1136000.0,11204.0,3,4,255,83,0
1.0,2.0,1.0,6,3,2017,7.8,97.0,-37.7516,144.9623,1,3058.0,635000.0,11204.0,3,2,255,83,1
1.0,3.0,2.0,6,3,2017,7.8,512.0,-37.80696302719972,144.99671101938742,1,3058.0,782000.0,11204.0,3,3,122,83,2
1.0,3.0,1.0,6,3,2017,7.8,527.0,-37.7359,144.9502,1,3058.0,1061000.0,11204.0,3,3,41,83,0
1.0,4.0,2.0,6,3,2017,7.8,370.0,-37.7431,144.95600000000002,1,3058.0,1155000.0,11204.0,3,4,206,83,0
2.0,3.0,2.0,6,6,2016,7.8,312.0,-37.7362,144.9714,0,3058.0,650000.0,11204.0,3,4,251,83,0
2.0,3.0,2.0,6,6,2016,7.8,435.0,-37.7477,144.9483,1,3058.0,1286000.0,11204.0,3,3,206,83,0
1.0,3.0,2.0,6,6,2016,7.8,255.0,-37.7493,144.9701,1,3058.0,885000.0,11204.0,3,3,206,83,0
2.0,4.0,5.0,6,6,2016,7.8,371.0,-37.7436,144.96200000000002,0,3058.0,1160000.0,11204.0,3,4,142,83,0
1.0,4.0,1.0,6,6,2016,7.8,856.0,-37.7432,144.9481,1,3058.0,1400000.0,11204.0,3,4,249,83,0
2.0,2.0,1.0,6,6,2016,7.8,0.0,-37.7379,144.9683,3,3058.0,470000.0,11204.0,3,2,253,83,2
1.0,3.0,2.0,6,11,2016,7.8,512.0,-37.80696302719972,144.99671101938742,1,3058.0,1725000.0,11204.0,3,5,206,83,0
2.0,3.0,0.0,6,11,2016,7.8,407.0,-37.7471,144.9579,1,3058.0,1260000.0,11204.0,3,3,142,83,0
1.0,2.0,0.0,6,11,2016,7.8,157.0,-37.7464,144.9676,3,3058.0,920000.0,11204.0,3,2,142,83,0
1.0,3.0,3.0,6,11,2016,7.8,385.0,-37.734,144.9603,1,3058.0,841000.0,11204.0,3,3,256,83,0
1.0,2.0,1.0,6,11,2016,7.8,0.0,-37.7435,144.9563,1,3058.0,537500.0,11204.0,3,2,206,83,2
1.0,2.0,2.0,6,8,2016,7.8,520.0,-37.7543,144.9717,1,3058.0,1130000.0,11204.0,3,2,41,83,0
1.0,3.0,2.0,6,8,2016,7.8,512.0,-37.80696302719972,144.99671101938742,3,3058.0,664000.0,11204.0,3,3,206,83,1
1.0,2.0,1.0,6,8,2016,7.8,108.0,-37.7379,144.9617,1,3058.0,598000.0,11204.0,3,2,206,83,1
2.0,3.0,1.0,6,8,2016,7.8,293.0,-37.7481,144.9663,1,3058.0,1120000.0,11204.0,3,3,253,83,0
1.0,3.0,1.0,6,8,2016,7.8,371.0,-37.735,144.9558,1,3058.0,870000.0,11204.0,3,3,206,83,0
1.0,2.0,2.0,6,4,2016,7.8,462.0,-37.7448,144.9478,0,3058.0,680000.0,11204.0,3,3,253,83,0
1.0,3.0,2.0,6,4,2016,7.8,512.0,-37.80696302719972,144.99671101938742,0,3058.0,670000.0,11204.0,3,3,253,83,0
1.0,1.0,1.0,6,4,2016,7.8,108.0,-37.7554,144.9648,1,3058.0,482500.0,11204.0,3,1,253,83,0
1.0,3.0,2.0,6,4,2016,7.8,577.0,-37.7459,144.9773,1,3058.0,825000.0,11204.0,3,3,255,83,0
1.0,3.0,0.0,6,4,2016,7.8,238.0,-37.7539,144.9612,1,3058.0,725000.0,11204.0,3,3,41,83,0
3.0,4.0,1.0,6,4,2016,7.8,515.0,-37.7537,144.9766,4,3058.0,1250000.0,11204.0,3,4,206,83,0
1.0,2.0,3.0,6,9,2016,7.8,457.0,-37.7505,144.9725,1,3058.0,1008000.0,11204.0,3,2,142,83,0
1.0,3.0,2.0,6,9,2016,7.8,512.0,-37.80696302719972,144.99671101938742,0,3058.0,800000.0,11204.0,3,3,235,83,1
2.0,2.0,1.0,6,9,2016,7.8,76.0,-37.7474,144.9621,1,3058.0,599000.0,11204.0,3,2,255,83,1
1.0,2.0,1.0,6,9,2016,7.8,483.0,-37.7509,144.9696,1,3058.0,860000.0,11204.0,3,2,206,83,0
1.0,4.0,1.0,6,9,2016,7.8,488.0,-37.7537,144.9532,3,3058.0,990000.0,11204.0,3,4,114,83,0
1.0,2.0,1.0,6,9,2016,7.8,0.0,-37.751999999999995,144.954,1,3058.0,451000.0,11204.0,3,2,251,83,2
2.0,2.0,3.0,6,2,2017,7.8,339.0,-37.7404,144.9559,1,3058.0,635000.0,11204.0,3,2,41,83,0
2.0,5.0,4.0,6,2,2017,7.8,381.0,-37.7492,144.969,0,3058.0,1020000.0,11204.0,3,5,253,83,0
1.0,3.0,1.0,6,2,2017,7.8,169.0,-37.7494,144.9681,1,3058.0,967000.0,11204.0,3,3,206,83,0
1.0,3.0,3.0,6,2,2017,7.8,336.0,-37.7408,144.9558,4,3058.0,1025000.0,11204.0,3,3,142,83,0
1.0,3.0,1.0,6,2,2017,7.8,138.0,-37.7406,144.9555,3,3058.0,700000.0,11204.0,3,3,41,83,0
1.0,3.0,3.0,6,2,2017,7.8,206.0,-37.7382,144.9563,1,3058.0,1130000.0,11204.0,3,3,206,83,0
1.0,3.0,2.0,6,2,2017,7.8,385.0,-37.7376,144.9638,2,3058.0,835000.0,11204.0,3,3,235,83,0
1.0,4.0,4.0,6,2,2017,7.8,531.0,-37.7473,144.9528,1,3058.0,1075000.0,11204.0,3,4,126,83,0
1.0,3.0,1.0,6,2,2017,7.8,221.0,-37.748000000000005,144.9603,1,3058.0,845000.0,11204.0,3,3,41,83,0
1.0,3.0,1.0,6,2,2017,7.8,102.0,-37.736,144.9665,1,3058.0,600000.0,11204.0,3,3,41,83,1
2.0,4.0,2.0,6,2,2017,7.8,571.0,-37.7535,144.9779,1,3058.0,1461000.0,11204.0,3,4,142,83,0
1.0,3.0,2.0,6,2,2017,7.8,512.0,-37.80696302719972,144.99671101938742,0,3058.0,605000.0,11204.0,3,2,235,83,1
2.0,4.0,2.0,6,7,2016,7.8,43.0,-37.7456,144.9469,0,3058.0,1150000.0,11204.0,3,4,235,83,0
1.0,3.0,2.0,6,6,2016,7.8,512.0,-37.80696302719972,144.99671101938742,1,3058.0,630000.0,11204.0,3,3,253,83,0
1.0,2.0,2.0,6,6,2016,7.8,0.0,-37.7474,144.9608,1,3058.0,515000.0,11204.0,3,2,255,83,2
1.0,4.0,2.0,6,6,2016,7.8,408.0,-37.7366,144.9564,0,3058.0,770000.0,11204.0,3,3,253,83,0
1.0,2.0,1.0,6,6,2016,7.8,500.0,-37.747,144.9515,1,3058.0,472000.0,11204.0,3,2,206,83,0
1.0,2.0,1.0,6,6,2016,7.8,545.0,-37.7445,144.9471,1,3058.0,901000.0,11204.0,3,2,235,83,0
1.0,2.0,0.0,6,6,2016,7.8,167.0,-37.7477,144.9647,1,3058.0,642000.0,11204.0,3,2,206,83,0
1.0,2.0,1.0,6,6,2016,7.8,0.0,-37.7519,144.9721,1,3058.0,605000.0,11204.0,3,2,142,83,0
1.0,3.0,1.0,6,11,2016,7.8,116.0,-37.7454,144.9487,1,3058.0,687000.0,11204.0,3,3,206,83,1
2.0,4.0,2.0,6,11,2016,7.8,307.0,-37.748000000000005,144.9602,0,3058.0,975000.0,11204.0,3,4,256,83,0
1.0,3.0,1.0,6,11,2016,7.8,309.0,-37.7434,144.9697,1,3058.0,985000.0,11204.0,3,3,142,83,0
1.0,3.0,1.0,6,11,2016,7.8,459.0,-37.7388,144.9529,1,3058.0,835000.0,11204.0,3,3,334,83,0
2.0,3.0,0.0,6,11,2016,7.8,342.0,-37.743,144.95600000000002,3,3058.0,951000.0,11204.0,3,3,206,83,0
1.0,3.0,1.0,6,5,2016,7.8,563.0,-37.7493,144.97799999999998,1,3058.0,1370000.0,11204.0,3,3,206,83,0
1.0,2.0,2.0,6,5,2016,7.8,381.0,-37.74,144.9516,4,3058.0,700000.0,11204.0,3,2,206,83,0
2.0,3.0,1.0,6,5,2016,7.8,213.0,-37.7461,144.9584,1,3058.0,810000.0,11204.0,3,3,206,83,1
1.0,2.0,1.0,6,5,2016,7.8,0.0,-37.7336,144.9597,3,3058.0,445000.0,11204.0,3,2,253,83,2
1.0,4.0,1.0,6,5,2016,7.8,576.0,-37.7369,144.9637,1,3058.0,838000.0,11204.0,3,4,142,83,0
1.0,2.0,1.0,6,5,2016,7.8,370.0,-37.7489,144.9598,1,3058.0,810000.0,11204.0,3,2,206,83,0
1.0,4.0,2.0,6,5,2016,7.8,633.0,-37.7531,144.9504,0,3058.0,1150000.0,11204.0,3,4,206,83,0
1.0,3.0,1.0,6,5,2016,7.8,412.0,-37.7432,144.9768,3,3058.0,931000.0,11204.0,3,4,41,83,0
1.0,1.0,1.0,6,8,2016,7.8,0.0,-37.7463,144.9635,1,3058.0,241000.0,11204.0,3,1,206,83,2
2.0,3.0,2.0,6,8,2016,7.8,394.0,-37.7534,144.9679,1,3058.0,1331000.0,11204.0,3,4,142,83,0
2.0,1.0,0.0,6,8,2016,7.8,807.0,-37.7373,144.9825,3,3058.0,1007000.0,11204.0,3,1,41,83,0
1.0,2.0,1.0,6,8,2016,7.8,263.0,-37.7493,144.97,1,3058.0,981000.0,11204.0,3,2,206,83,0
1.0,2.0,1.0,6,8,2016,7.8,0.0,-37.7367,144.9701,1,3058.0,570000.0,11204.0,3,2,235,83,1
1.0,2.0,1.0,6,8,2016,7.8,113.0,-37.7424,144.961,1,3058.0,500000.0,11204.0,3,2,206,83,0
2.0,3.0,0.0,6,7,2016,7.8,559.0,-37.7384,144.9617,0,3058.0,830000.0,11204.0,3,3,255,83,0
1.0,2.0,2.0,6,7,2016,7.8,537.0,-37.7443,144.9494,1,3058.0,1194500.0,11204.0,3,3,334,83,0
2.0,2.0,1.0,6,7,2016,7.8,0.0,-37.7363,144.9723,1,3058.0,425000.0,11204.0,3,2,255,83,2
1.0,2.0,1.0,6,7,2016,7.8,702.0,-37.7517,144.9795,3,3058.0,645000.0,11204.0,3,2,142,83,0
1.0,3.0,2.0,6,3,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,845000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,3,2016,9.2,512.0,-37.80696302719972,144.99671101938742,3,3058.0,751000.0,3445.0,3,3,194,84,0
2.0,4.0,2.0,6,3,2016,9.2,661.0,-37.7246,144.9828,1,3058.0,895000.0,3445.0,3,4,206,84,0
1.0,3.0,0.0,6,3,2016,9.2,404.0,-37.7305,144.9803,3,3058.0,655000.0,3445.0,3,3,334,84,0
1.0,3.0,1.0,6,4,2017,9.2,178.0,-37.7297,144.9645,1,3058.0,631000.0,3445.0,3,3,186,84,1
1.0,2.0,1.0,6,4,2017,9.2,145.0,-37.7295,144.9641,1,3058.0,600000.0,3445.0,3,2,186,84,1
1.0,4.0,3.0,6,4,2017,9.2,498.0,-37.7329,144.9721,3,3058.0,820000.0,3445.0,3,4,41,84,0
2.0,3.0,2.0,6,4,2017,9.2,173.0,-37.7308,144.9832,3,3058.0,715000.0,3445.0,3,3,334,84,0
1.0,3.0,1.0,6,4,2017,9.2,427.0,-37.7303,144.9773,3,3058.0,735000.0,3445.0,3,3,22,84,0
1.0,3.0,2.0,6,4,2017,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,1180000.0,3445.0,3,4,206,84,0
1.0,3.0,2.0,6,4,2016,9.2,565.0,-37.7283,144.969,1,3058.0,864000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,6,2016,9.2,512.0,-37.80696302719972,144.99671101938742,4,3058.0,420000.0,3445.0,3,2,235,84,1
1.0,3.0,2.0,6,7,2016,9.2,626.0,-37.7201,144.9696,1,3058.0,700000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,7,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,725000.0,3445.0,3,2,206,84,0
2.0,4.0,2.0,6,7,2016,9.2,302.0,-37.7271,144.9842,3,3058.0,735000.0,3445.0,3,4,206,84,0
1.0,2.0,1.0,6,7,2016,9.2,0.0,-37.721,144.9527,1,3058.0,591000.0,3445.0,3,2,206,84,1
1.0,2.0,3.0,6,8,2016,9.2,586.0,-37.7205,144.9659,1,3058.0,860000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,8,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,765000.0,3445.0,3,3,253,84,0
1.0,2.0,2.0,6,8,2016,9.2,563.0,-37.723,144.96,1,3058.0,765000.0,3445.0,3,2,169,84,0
1.0,3.0,2.0,6,8,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,810000.0,3445.0,3,2,41,84,0
1.0,3.0,2.0,6,10,2016,9.2,104.0,-37.7307,144.9826,1,3058.0,625000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,10,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,1050000.0,3445.0,3,4,334,84,0
1.0,2.0,3.0,6,10,2016,9.2,526.0,-37.732,144.9832,3,3058.0,745000.0,3445.0,3,2,253,84,0
3.0,4.0,2.0,6,10,2016,9.2,501.0,-37.7266,144.9823,0,3058.0,1050000.0,3445.0,3,4,142,84,0
1.0,3.0,3.0,6,11,2017,9.2,576.0,-37.7269,144.9654,1,3058.0,782000.0,3445.0,3,3,22,84,0
1.0,2.0,2.0,6,12,2016,9.2,833.0,-37.7297,144.9654,1,3058.0,935000.0,3445.0,3,2,97,84,0
1.0,4.0,2.0,6,12,2016,9.2,590.0,-37.7197,144.9585,1,3058.0,1009000.0,3445.0,3,4,255,84,0
1.0,2.0,4.0,6,12,2016,9.2,629.0,-37.7276,144.9688,3,3058.0,820000.0,3445.0,3,2,206,84,0
1.0,3.0,2.0,6,12,2016,9.2,307.0,-37.7215,144.9533,1,3058.0,780000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,8,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,835500.0,3445.0,3,3,316,84,0
2.0,3.0,3.0,6,8,2016,9.2,556.0,-37.7305,144.9605,1,3058.0,707000.0,3445.0,3,3,41,84,0
1.0,3.0,2.0,6,5,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,570000.0,3445.0,3,2,255,84,0
1.0,3.0,2.0,6,5,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,522500.0,3445.0,3,2,252,84,1
1.0,3.0,2.0,6,10,2016,9.2,512.0,-37.80696302719972,144.99671101938742,3,3058.0,523000.0,3445.0,3,2,334,84,1
1.0,3.0,1.0,6,10,2016,9.2,367.0,-37.728,144.963,1,3058.0,772000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,4,2016,9.2,512.0,-37.80696302719972,144.99671101938742,0,3058.0,460000.0,3445.0,3,2,288,84,1
1.0,3.0,2.0,6,7,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,840000.0,3445.0,3,3,253,84,0
1.0,3.0,3.0,6,3,2017,9.2,473.0,-37.7316,144.9789,1,3058.0,745000.0,3445.0,3,3,253,84,0
1.0,3.0,2.0,6,3,2017,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,520000.0,3445.0,3,2,41,84,2
1.0,2.0,1.0,6,3,2017,9.2,168.0,-37.73,144.9629,1,3058.0,532500.0,3445.0,3,2,41,84,2
2.0,3.0,2.0,6,3,2017,9.2,310.0,-37.7305,144.9809,1,3058.0,750000.0,3445.0,3,3,334,84,0
2.0,3.0,2.0,6,6,2016,9.2,376.0,-37.7295,144.982,1,3058.0,815000.0,3445.0,3,3,255,84,0
1.0,3.0,4.0,6,6,2016,9.2,498.0,-37.7323,144.9833,1,3058.0,637000.0,3445.0,3,3,41,84,0
2.0,4.0,2.0,6,6,2016,9.2,298.0,-37.7308,144.9836,1,3058.0,950000.0,3445.0,3,4,334,84,0
1.0,3.0,2.0,6,6,2016,9.2,677.0,-37.7297,144.9648,1,3058.0,780000.0,3445.0,3,3,334,84,0
1.0,3.0,2.0,6,11,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,830000.0,3445.0,3,2,142,84,0
2.0,3.0,3.0,6,11,2016,9.2,472.0,-37.734,144.9728,0,3058.0,860000.0,3445.0,3,3,142,84,0
3.0,5.0,2.0,6,11,2016,9.2,425.0,-37.7302,144.9816,1,3058.0,1172000.0,3445.0,3,5,255,84,0
1.0,2.0,1.0,6,8,2016,9.2,332.0,-37.7187,144.9564,1,3058.0,530000.0,3445.0,3,2,253,84,0
1.0,3.0,2.0,6,8,2016,9.2,512.0,-37.80696302719972,144.99671101938742,1,3058.0,682000.0,3445.0,3,3,206,84,0
2.0,2.0,2.0,6,4,2016,9.2,186.0,-37.7263,144.9843,1,3058.0,570000.0,3445.0,3,2,255,84,1
1.0,4.0,1.0,6,9,2016,9.2,973.0,-37.7284,144.9843,1,3058.0,2000000.0,3445.0,3,3,255,84,0
1.0,3.0,1.0,6,2,2017,9.2,407.0,-37.7351,144.9833,3,3058.0,650000.0,3445.0,3,3,22,84,0
2.0,4.0,1.0,6,7,2016,9.2,320.0,-37.7242,144.9612,3,3058.0,792000.0,3445.0,3,4,142,84,0
1.0,3.0,2.0,6,7,2016,9.2,499.0,-37.7236,144.9576,1,3058.0,720000.0,3445.0,3,3,206,84,0
1.0,3.0,2.0,6,11,2016,9.2,575.0,-37.7307,144.9704,1,3058.0,970000.0,3445.0,3,3,142,84,0
1.0,3.0,2.0,6,5,2016,9.2,512.0,-37.80696302719972,144.99671101938742,3,3058.0,785000.0,3445.0,3,3,41,84,0
1.0,2.0,1.0,32,3,2016,1.6,115.0,-37.7968,144.9891,1,3066.0,750000.0,4553.0,3,2,142,86,1
1.0,2.0,1.0,32,3,2016,1.6,178.0,-37.7974,144.9915,1,3066.0,890000.0,4553.0,3,2,157,86,0
1.0,2.0,1.0,32,3,2016,1.6,0.0,-37.8042,144.9845,1,3066.0,1260000.0,4553.0,3,2,142,86,2
1.0,2.0,1.0,32,3,2016,1.6,2886.0,-37.8042,144.9845,1,3066.0,855000.0,4553.0,3,2,206,86,2
1.0,3.0,0.0,32,3,2016,1.6,167.0,-37.7962,144.9866,1,3066.0,1260000.0,4553.0,3,3,142,86,0
2.0,2.0,1.0,32,4,2017,1.6,0.0,-37.7969,144.9885,1,3066.0,1320000.0,4553.0,3,2,206,86,0
1.0,2.0,0.0,32,4,2017,1.6,231.0,-37.7969,144.9905,1,3066.0,1430000.0,4553.0,3,2,142,86,0
2.0,3.0,2.0,32,4,2017,1.6,0.0,-37.8083,144.9908,3,3066.0,1125000.0,4553.0,3,3,206,86,1
2.0,3.0,1.0,32,4,2017,1.6,15900.0,-37.8035,144.985,1,3066.0,950000.0,4553.0,3,3,142,86,2
1.0,2.0,1.0,32,4,2017,1.6,0.0,-37.8035,144.985,1,3066.0,910000.0,4553.0,3,2,142,86,2
1.0,1.0,1.0,32,4,2017,1.6,816.0,-37.802,144.9848,3,3066.0,452000.0,4553.0,3,1,142,86,2
1.0,1.0,1.0,32,4,2017,1.6,2773.0,-37.802,144.9854,4,3066.0,440000.0,4553.0,3,1,70,86,2
1.0,1.0,1.0,32,7,2016,1.6,3701.0,-37.809,144.9911,3,3066.0,415000.0,4553.0,3,1,32,86,2
1.0,2.0,0.0,32,8,2016,1.6,117.0,-37.7948,144.9861,1,3066.0,1015000.0,4553.0,3,2,206,86,0
1.0,1.0,1.0,32,8,2016,1.6,0.0,-37.809,144.9911,3,3066.0,372000.0,4553.0,3,1,328,86,2
2.0,3.0,1.0,32,8,2016,1.6,0.0,-37.8032,144.9842,1,3066.0,1326000.0,4553.0,3,3,206,86,2
1.0,3.0,2.0,32,8,2016,1.6,512.0,-37.80696302719972,144.99671101938742,3,3066.0,999000.0,4553.0,3,2,142,86,1
1.0,3.0,1.0,32,10,2016,1.6,171.0,-37.8006,144.9925,1,3066.0,910000.0,4553.0,3,3,142,86,1
2.0,2.0,1.0,32,11,2017,1.6,0.0,-37.8042,144.9845,1,3066.0,1230000.0,4553.0,3,2,142,86,0
1.0,2.0,0.0,32,12,2016,1.6,130.0,-37.7953,144.9882,1,3066.0,855000.0,4553.0,3,2,142,86,0
1.0,1.0,1.0,32,8,2016,1.6,406.0,-37.796,144.9911,1,3066.0,457000.0,4553.0,3,1,142,86,2
1.0,3.0,2.0,32,8,2016,1.6,512.0,-37.80696302719972,144.99671101938742,0,3066.0,380000.0,4553.0,3,2,334,86,2
2.0,3.0,1.0,32,5,2016,1.6,82.0,-37.7961,144.9873,1,3066.0,897500.0,4553.0,3,3,142,86,1
2.0,2.0,1.0,32,5,2016,1.6,0.0,-37.8035,144.985,0,3066.0,865000.0,4553.0,3,2,32,86,2
1.0,3.0,1.0,32,5,2016,1.6,282.0,-37.7985,144.9883,1,3066.0,1265000.0,4553.0,3,2,142,86,0
1.0,2.0,2.0,32,10,2016,1.6,116.0,-37.8067,144.984,1,3066.0,1260000.0,4553.0,3,2,235,86,0
1.0,3.0,0.0,32,4,2016,1.6,183.0,-37.7948,144.9875,1,3066.0,1075000.0,4553.0,3,3,334,86,0
2.0,3.0,2.0,32,4,2016,1.6,0.0,-37.8037,144.9846,1,3066.0,1470000.0,4553.0,3,3,206,86,2
1.0,1.0,1.0,32,7,2016,1.6,0.0,-37.796,144.9911,1,3066.0,366000.0,4553.0,3,1,328,86,2
1.0,1.0,1.0,32,7,2016,1.6,0.0,-37.8035,144.985,3,3066.0,461000.0,4553.0,3,1,142,86,2
1.0,2.0,0.0,32,9,2016,1.6,188.0,-37.7964,144.9923,1,3066.0,981000.0,4553.0,3,2,142,86,0
1.0,2.0,1.0,32,9,2016,1.6,0.0,-37.8035,144.985,1,3066.0,683000.0,4553.0,3,2,32,86,2
2.0,3.0,0.0,32,3,2017,1.6,150.0,-37.7968,144.9924,1,3066.0,1470000.0,4553.0,3,3,142,86,0
1.0,2.0,0.0,32,3,2017,1.6,118.0,-37.7976,144.993,1,3066.0,670000.0,4553.0,3,2,142,86,0
1.0,1.0,1.0,32,3,2017,1.6,0.0,-37.8019,144.9845,4,3066.0,430000.0,4553.0,3,1,142,86,2
1.0,2.0,1.0,32,3,2017,1.6,816.0,-37.802,144.9848,1,3066.0,515000.0,4553.0,3,2,235,86,2
1.0,2.0,2.0,32,11,2016,1.6,159.0,-37.7962,144.9887,3,3066.0,1000000.0,4553.0,3,2,235,86,0
1.0,3.0,2.0,32,11,2016,1.6,512.0,-37.80696302719972,144.99671101938742,1,3066.0,655000.0,4553.0,3,2,142,86,2
2.0,3.0,1.0,32,5,2016,1.6,81.0,-37.7961,144.9874,1,3066.0,887500.0,4553.0,3,3,235,86,1
1.0,3.0,2.0,32,5,2016,1.6,512.0,-37.80696302719972,144.99671101938742,1,3066.0,477500.0,4553.0,3,1,32,86,2
2.0,2.0,1.0,32,8,2016,1.6,1060.0,-37.7954,144.9868,1,3066.0,713500.0,4553.0,3,2,142,86,2
2.0,2.0,2.0,32,8,2016,1.6,0.0,-37.8042,144.9845,1,3066.0,1500000.0,4553.0,3,3,142,86,2
1.0,2.0,1.0,32,9,2016,1.6,0.0,-37.8046,144.984,1,3066.0,672000.0,4553.0,3,2,142,86,2
2.0,3.0,1.0,32,9,2016,1.6,0.0,-37.8035,144.985,1,3066.0,1215000.0,4553.0,3,2,142,86,2
1.0,2.0,1.0,32,2,2017,1.6,0.0,-37.8026,144.9848,4,3066.0,800000.0,4553.0,3,2,206,86,2
1.0,4.0,3.0,32,5,2016,1.6,0.0,-37.8046,144.9858,1,3066.0,1645000.0,4553.0,3,2,206,86,2
1.0,2.0,1.0,32,5,2016,1.6,0.0,-37.7988,144.9912,1,3066.0,450000.0,4553.0,3,2,32,86,2
2.0,2.0,1.0,32,7,2016,1.6,0.0,-37.8035,144.985,0,3066.0,860000.0,4553.0,3,2,142,86,2
4.0,4.0,2.0,15,3,2016,13.9,1157.0,-37.7779,145.127,1,3108.0,1924500.0,9028.0,0,4,22,110,0
1.0,3.0,2.0,15,3,2016,13.9,512.0,-37.80696302719972,144.99671101938742,1,3108.0,1416000.0,9028.0,0,4,22,110,0
1.0,2.0,1.0,15,3,2016,13.9,65.0,-37.7887,145.1438,1,3108.0,492500.0,9028.0,0,2,22,110,2
1.0,3.0,4.0,15,3,2016,13.9,727.0,-37.7942,145.1218,1,3108.0,1403000.0,9028.0,0,3,22,110,0
2.0,4.0,0.0,15,3,2016,13.9,725.0,-37.7891,145.1073,1,3108.0,1408000.0,9028.0,0,4,142,110,0
2.0,4.0,2.0,15,3,2016,13.9,242.0,-37.7915,145.1258,1,3108.0,855000.0,9028.0,0,4,22,110,1
1.0,3.0,1.0,15,3,2016,13.9,638.0,-37.7912,145.1248,0,3108.0,1450000.0,9028.0,0,3,22,110,0
2.0,5.0,2.0,15,3,2016,13.9,660.0,-37.7791,145.1328,3,3108.0,1461800.0,9028.0,0,5,142,110,0
1.0,4.0,2.0,15,3,2016,13.9,658.0,-37.7827,145.1358,1,3108.0,1396000.0,9028.0,0,4,22,110,0
1.0,3.0,2.0,15,4,2016,13.9,512.0,-37.80696302719972,144.99671101938742,0,3108.0,1320000.0,9028.0,0,4,255,110,1
1.0,3.0,2.0,15,4,2017,13.9,512.0,-37.80696302719972,144.99671101938742,0,3108.0,1100000.0,9028.0,0,3,22,110,0
1.0,3.0,2.0,15,4,2017,13.9,512.0,-37.80696302719972,144.99671101938742,3,3108.0,1231000.0,9028.0,0,4,142,110,1
3.0,5.0,2.0,15,4,2017,13.9,681.0,-37.7722,145.1309,0,3108.0,1535000.0,9028.0,0,5,255,110,0
2.0,3.0,2.0,15,4,2017,13.9,819.0,-37.781,145.1036,4,3108.0,1125000.0,9028.0,0,3,334,110,0
1.0,3.0,2.0,15,4,2016,13.9,512.0,-37.80696302719972,144.99671101938742,0,3108.0,1390000.0,9028.0,0,4,255,110,0
2.0,3.0,2.0,15,4,2016,13.9,0.0,-37.7862,145.1235,0,3108.0,700000.0,9028.0,0,3,22,110,2
1.0,3.0,2.0,15,4,2016,13.9,512.0,-37.80696302719972,144.99671101938742,0,3108.0,880000.0,9028.0,0,3,22,110,0
2.0,4.0,2.0,15,6,2016,13.9,336.0,-37.794000000000004,145.1178,1,3108.0,1152000.0,9028.0,0,4,142,110,0
2.0,3.0,2.0,15,7,2016,13.9,925.0,-37.7869,145.1183,1,3108.0,1868000.0,9028.0,0,4,334,110,0
3.0,4.0,3.0,15,7,2016,13.9,655.0,-37.7798,145.1319,0,3108.0,920000.0,9028.0,0,3,255,110,0
2.0,4.0,2.0,15,7,2016,13.9,317.0,-37.7815,145.1279,0,3108.0,1050000.0,9028.0,0,4,22,110,0
1.0,3.0,2.0,15,7,2016,13.9,512.0,-37.80696302719972,144.99671101938742,0,3108.0,1550000.0,9028.0,0,5,22,110,0
1.0,3.0,2.0,15,7,2016,13.9,512.0,-37.80696302719972,144.99671101938742,1,3108.0,1605000.0,9028.0,0,5,22,110,0
2.0,3.0,2.0,15,7,2016,13.9,299.0,-37.7929,145.1338,1,3108.0,910000.0,9028.0,0,3,22,110,2
1.0,3.0,2.0,15,7,2016,13.9,1073.0,-37.7772,145.1157,1,3108.0,1850000.0,9028.0,0,3,142,110,0
